index,row,col,radius_px,diameter_px,stenosis
106,242,300,10.770329614269007,21.540659228538015,0.2882765857858748
107,242,301,10.770329614269007,21.540659228538015,0.2882765857858748
108,243,302,10.770329614269007,21.540659228538015,0.2882765857858748
109,243,303,10.770329614269007,21.540659228538015,0.2882765857858748
110,244,304,10.770329614269007,21.540659228538015,0.2882765857858748
111,244,305,10.770329614269007,21.540659228538015,0.2882765857858748
112,245,306,10.44030650891055,20.8806130178211,0.31008512644595654
113,245,307,10.770329614269007,21.540659228538015,0.2882765857858748
114,245,308,10.295630140987,20.591260281974,0.3196456099429732
115,246,309,10.770329614269007,21.540659228538015,0.2882765857858748
116,246,310,10.295630140987,20.591260281974,0.3196456099429732
117,247,311,10.770329614269007,21.540659228538015,0.2882765857858748
118,247,312,10.295630140987,20.591260281974,0.3196456099429732
119,248,313,10.770329614269007,21.540659228538015,0.2882765857858748
120,248,314,10.44030650891055,20.8806130178211,0.31008512644595654
121,249,315,10.770329614269007,21.540659228538015,0.2882765857858748
122,249,316,10.770329614269007,21.540659228538015,0.2882765857858748
123,250,317,10.770329614269007,21.540659228538015,0.2882765857858748
124,250,318,10.770329614269007,21.540659228538015,0.2882765857858748
125,250,319,10.295630140987,20.591260281974,0.3196456099429732
126,251,320,10.0,20.0,0.3391813995449102
127,251,321,10.04987562112089,20.09975124224178,0.3358855257303167
128,251,322,10.198039027185569,20.396078054371138,0.32609461226688474
129,251,323,9.848857801796104,19.697715603592208,0.34916915713359065
130,252,324,9.848857801796104,19.697715603592208,0.34916915713359065
131,252,325,9.848857801796104,19.697715603592208,0.34916915713359065
132,252,326,9.433981132056603,18.867962264113206,0.3765849791594632
133,253,327,9.486832980505138,18.973665961010276,0.3730924307071407
134,253,328,9.433981132056603,18.867962264113206,0.3765849791594632
135,254,329,9.433981132056603,18.867962264113206,0.3765849791594632
136,254,330,9.486832980505138,18.973665961010276,0.3730924307071407
137,255,331,9.433981132056603,18.867962264113206,0.3765849791594632
138,255,332,9.848857801796104,19.697715603592208,0.34916915713359065
139,255,333,10.0,20.0,0.3391813995449102
140,255,334,10.04987562112089,20.09975124224178,0.3358855257303167
141,256,335,10.63014581273465,21.2602916254693,0.29754019213951555
142,257,336,10.63014581273465,21.2602916254693,0.29754019213951555
143,258,337,10.63014581273465,21.2602916254693,0.29754019213951555
144,259,338,10.63014581273465,21.2602916254693,0.29754019213951555
145,260,339,10.63014581273465,21.2602916254693,0.29754019213951555
146,261,340,10.63014581273465,21.2602916254693,0.29754019213951555
147,262,341,10.63014581273465,21.2602916254693,0.29754019213951555
148,263,342,10.63014581273465,21.2602916254693,0.29754019213951555
149,264,343,10.63014581273465,21.2602916254693,0.29754019213951555
150,265,344,10.63014581273465,21.2602916254693,0.29754019213951555
151,266,345,10.295630140987,20.591260281974,0.3196456099429732
152,267,346,10.0,20.0,0.3391813995449102
153,268,346,9.899494936611665,19.79898987322333,0.34582296107760313
154,269,347,9.899494936611665,19.79898987322333,0.34582296107760313
155,270,348,10.0,20.0,0.3391813995449102
156,271,349,9.848857801796104,19.697715603592208,0.34916915713359065
157,272,349,9.848857801796104,19.697715603592208,0.34916915713359065
158,273,350,9.899494936611665,19.79898987322333,0.34582296107760313
159,274,351,9.899494936611665,19.79898987322333,0.34582296107760313
160,275,352,9.899494936611665,19.79898987322333,0.34582296107760313
161,276,353,9.848857801796104,19.697715603592208,0.34916915713359065
162,277,354,9.433981132056603,18.867962264113206,0.3765849791594632
163,278,355,9.219544457292887,18.439088914585774,0.3907553534898235
